Sample,ARG,Count
E356,mtrC,1
E356,mtrD,6
E356,mtrE,118
E356,lmrA,4
E356,lmrB,37
E356,Erm(44),2
E356,lmrC,34
E356,lmrD,43
E356,NmcR,3
E356,mtrR,30
E356,LCR-1,3
E356,pgpB,1
E356,CTX-M,15
E356,blaI,3
E356,erm(31),1
E356,bcrA,2846
E356,bcrC,2
E356,multidrug_ABC_transporter,3060
E356,omp36,15
E356,PvrR,28
E356,cipA,2
E356,marA,3
E356,otrA,20
E356,otrC,13
E356,arr-4,1
E356,arr-5,1
E356,arr-7,1
E356,arr-8,1
E356,PER,24
E356,Bacillus_Cluster_A_intrinsic_mph,1
E356,marR,75
E356,aph(6)-I,25
E356,aph(3')-I,13
E356,vanA,80
E356,vanB,121
E356,vanC,29
E356,vanD,195
E356,vanE,24
E356,vanG,47
E356,vanH,355
E356,vanI,5
E356,CMY-33,3
E356,aph(3')-V,3
E356,vanL,7
E356,CMY-36,3
E356,vanM,2
E356,CMY-37,1
E356,vanN,8
E356,TEM-206,3
E356,optrA,77
E356,OXA-251,6
E356,vanR,2605
E356,vanS,770
E356,vanT,22
E356,vanU,4
E356,OXA-256,6
E356,ugd,6
E356,vanY,86
E356,OXA-1,2
E356,OXA-4,2
E356,acrA,121
E356,acrB,408
E356,tet(W/N/W),10
E356,acrD,6
E356,acrF,3
E356,norB,2
E356,cpxA,17
E356,tetB(46),33
E356,ADC-41,1
E356,sul2,143
E356,ADC-42,1
E356,sul3,12
E356,ADC-43,1
E356,sul4,14
E356,ykkC,60
E356,ADC-44,1
E356,ykkD,26
E356,MCR-1.10,7
E356,MCR-1.11,7
E356,MCR-1.12,7
E356,MCR-1.13,7
E356,kasugamycin_resistance_protein_ksgA,337
E356,rpoB2,34
E356,tetA(60),29
E356,cob(I)alamin_adenolsyltransferase,126
E356,cat_chloramphenicol_acetyltransferase,30
E356,rifampin_monooxygenase,13
E356,TLA-1,5
E356,TLA-2,3
E356,TLA-3,5
E356,TEM-1,3
E356,oleB,48
E356,oleC,71
E356,antibiotic_resistance_rRNA_adenine_methyltransferase,10
E356,eptA,11
E356,tcr3,2
E356,Erm(37),1
E356,mphA,12
E356,mphC,6
E356,mphD,2
E356,CTX-M-24,2
E356,mphE,1
E356,CTX-M-67,2
E356,mphG,2
E356,Burkholderia_pseudomallei_Omp38,9
E356,mphI,2
E356,LpeB,10
E356,mdtA,201
E356,mdtB,410
E356,mdtC,257
E356,mdtD,151
E356,mdtE,188
E356,mdtF,96
E356,Escherichia_coli_LamB,1
E356,mdtG,26
E356,mdtH,25
E356,Salmonella,4
E356,CatU,2
E356,mdtK,221
E356,mdtL,50
E356,mdtM,1
E356,mdtN,78
E356,mdtO,25
E356,mdtP,100
E358,class_C,13
E358,lrfA,2
E358,tetB(60),9
E358,dfrB6,3
E358,bcr-1,6
E358,dfrA29,3
E358,Erm(42),2
E358,tlcC,45
E358,Bacillus_Cluster_B_intrinsic_mph,1
E358,vanTrL,2
E358,emrA,75
E358,mdtA,52
E358,qacG,10
E358,emrB,140
E358,mdtB,260
E358,erm(33),2
E358,qacH,3
E358,arr-4,1
E358,mdtC,260
E358,Erm(44),2
E358,emrD,15
E358,arr-5,1
E358,mdtD,88
E358,mdtE,5
E358,emrE,31
E358,MCR-1.2,4
E358,patA,21
E358,cpxA,7
E358,MCR-1.3,2
E358,cmlA,23
E358,arr-7,1
E358,mdtF,62
E358,patB,2
E358,EmrB-QacA_family_major_facilitator_transporter,45
E358,cmlA1,3
E358,MCR-1.4,2
E358,arr-8,1
E358,MCR-1.5,2
E358,MCR-1.6,2
E358,hp1181,3
E358,baeR,26
E358,poxtA,50
E358,cmlA4,3
E358,MCR-1.7,2
E358,tet41,4
E358,otr(B),7
E358,baeS,21
E358,cmlA5,3
E358,MCR-1.10,2
E358,MCR-1.8,2
E358,Bacillus_Cluster_A_intrinsic_mph,1
E358,NmcR,4
E358,mdtK,121
E358,cmlA6,3
E358,MCR-1.11,2
E358,MCR-1.9,2
E358,Staphylococcys,4
E358,mdtL,49
E358,mel,36
E358,MCR-1.12,2
E358,Pseudomonas_aeruginosa_emrE,2
E358,tet44,13
E358,MCR-1.13,2
E358,bcrA,1709
E358,chrB,1
E358,aph(6)-I,27
E358,vanYA,1
E358,mdtP,25
E358,PBP-1A,154
E358,kasugamycin_resistance_protein_ksgA,178
E358,PBP-1B,58
E358,vanA,42
E358,aadA13,1
E358,cAMP-regulatory_protein,18
E358,vanB,57
E358,vanC,34
E358,bpeF,20
E358,vanD,121
E358,vanE,12
E358,vanHB,4
E358,lmrA,4
E358,lmrB,16
E358,lsa,304
E358,vanG,23
E358,erm(39),1
E358,lmrC,14
E358,vanH,71
E358,lmrD,16
E358,emrY,1
E358,vanI,4
E358,abcA,1
E358,cmrA,1
E358,golS,2
E358,vanL,5
E358,vanM,1
E358,floR,40
E358,vanN,6
E358,ereA,10
E358,tet(59),1
E358,tcmA,19
E358,ereB,2
E358,mecA,39
E358,kdpE,20
E358,msrA,240
E358,farB,1
E358,Burkholderia_pseudomallei_Omp38,2
E358,vanR,813
E358,mecB,3
E358,mecC,1
E358,cipA,5
E358,otrA,13
E358,msrC,172
E358,vanS,236
E358,rifampin_monooxygenase,5
E358,AcrF,3
E358,vanT,15
E358,mecD,3
E358,dfrA2d,3
E358,otrC,11
E358,msrE,22
E358,TLA-1,1
E358,aph(3')-I,27
E358,APH(3')-Ia,2
E358,TLA-3,1
E358,mphA,12
E358,vanY,34
E358,evgS,28
E358,tet(42),1
E358,ykkC,32
E358,mphC,6
E358,acrA,69
E358,mexA,15
E358,mexB,16
E358,ykkD,8
E358,smeB,10
E358,mphD,2
E358,acrB,202
E358,cob(I)alamin_adenolsyltransferase,76
E358,smeC,1
E358,abeM,4
E358,mphE,1
E358,cmeB,41
E358,acrD,2
E358,mexD,116
E358,MCR-1,4
E358,mphG,2
E358,mexE,17
E358,dfrA12,118
E358,acrF,2
E358,MCR-2,2
E358,mexF,188
E358,smeF,24
E358,dfrA1,12
E358,dfrA13,10
E358,tolC,1
E358,mexG,1
E358,MCR-3,2
E358,tetA,61
E358,mphI,2
E358,dfrA14,27
E358,salA,30
E358,dfrA15,2
E358,rosA,10
E358,mexH,31
E358,oprA,6
E358,MCR-4,2
E358,dfrA3,12
E358,tetB,18
E358,AAC(6')-Ib7,4
E358,dfrA16,6
E358,abeS,3
E358,MCR-5,2
E358,mexI,19
E358,tetC,4
E358,rosB,61
E358,dfrA5,5
E358,oprC,5
E358,aph(3')-V,6
E358,dfrA17,7
E358,efpA,3
E358,truncated_putative_response_regulator_ArlR,224
E358,tlrB_conferring_tylosin_resistance,1
E358,TolC,103
E358,aph(3')-IIb,5
E358,OprA,4
E358,dfrA7,2
E358,major_facilitator_superfamily_transporter,45
E358,dfrA8,2
E358,mexN,10
E358,MexJ,3
E358,MexK,8
E358,MexL,1
E358,mexQ,5
E358,oprJ,26
E358,basS,16
E358,efrA,11
E358,ermA,21
E358,efrB,11
E358,smeR,30
E358,TriA,2
E358,smeS,22
E358,mtrA,61
E358,ermB,31
E358,Staphylococcus_mupA_conferring_resistance_to_mupirocin,35
E358,tetM,236
E358,mdsB,9
E358,oprM,59
E358,mexT,48
E358,ermC,12
E358,oprN,23
E358,TriC,7
E358,mdsC,4
E358,vanRI,23
E358,tetO,126
E358,macA,25
E358,mtrD,4
E358,ermE,2
E358,tetP,134
E358,tetA(46),7
E358,ErmB,4
E358,aadA,23
E358,mexW,108
E358,mtrE,15
E358,MexS,4
E358,ermF,7
E358,tetQ,78
E358,macB,3345
E358,ErmC,2
E358,mexX,12
E358,tetR,27
E358,ermG,1
E358,mexY,7
E358,tetS,27
E358,MexV,1
E358,vanTG,3
E358,lsaC,14
E358,arnA,151
E358,tetT,60
E358,aadE,1
E358,erm(34),4
E358,tet31,1
E358,amrB,30
E358,ICR-Mc,2
E358,tetV,21
E358,marR,75
E358,clbA,6
E358,lsaE,11
E358,clbB,5
E358,tetA(48),46
E358,tetW,385
E358,tet32,52
E358,tetX,25
E358,clbC,3
E358,carA,55
E358,multidrug_ABC_transporter,1663
E358,opcM,30
E358,myrA,1
E358,tetZ,1
E358,ermO,1
E358,dfrC,11
E358,CRP,1
E358,tet36,15
E358,dfrD,8
E358,dfrE,2
E358,vgaA,123
E358,erm(36),1
E358,bacterial_regulatory_protein_LuxR,8
E358,Erm(47),2
E358,dfrF,7
E358,vgaB,37
E358,tet(K),2
E358,PER,1
E358,tet39,5
E358,ermS,1
E358,dfrG,8
E358,two-component_system_response_regulator_EvgA,2
E358,OprZ,1
E358,ermT,6
E358,arlS,10
E358,vgaD,23
E358,TaeA,50
E358,aph(3'')-I,6
E358,vgaE,31
E358,transcriptional_regulatory_protein_CpxR_cpxR,250
E358,erm(TR),1
E358,CfxA2,11
E358,tet(33),2
E358,dfrK,9
E358,ErmT,2
E358,AER-1,1
E358,ermX,5
E358,chloramphenicol_and_florfenicol_resistance,2
E358,CfxA3,1
E358,antibiotic_resistance_rRNA_adenine_methyltransferase,5
E358,oleB,48
E358,tetB(46),5
E358,sul1,29
E358,oleC,48
E358,srmB,46
E358,QepA1,2
E358,CfxA6,1
E358,sul2,94
E358,aadA25,1
E358,sul3,2
E358,QepA2,2
E358,cfrC,2
E358,dfrA15b,2
E358,sul4,5
E358,Erm(30),2
E358,PmrF,3
E358,adeB,119
E358,qepA,9
E358,tetB(48),1
E358,adeC,6
E358,eptA,2
E358,adeF,2
E358,AxyY,3
E358,adeH,2
E358,penA,304
E358,Salmonella,3
E358,adeJ,9
E358,YojI,1
E358,chloramphenicol_and_florfenicol_exporter,5
E358,ANT(3'')-Ii-AAC(6')-IId,4
E358,adeK,2
E358,opmD,3
E358,tet(W/N/W),9
E358,tcr3,6
E358,PvrR,16
E358,tetA(60),6
E358,adeL,5
E358,oqxB,6
E358,OpmB,1
E358,rpoB2,40
E358,OpmD,2
E358,rphA,4
E358,ompR,419
E358,rphB,7
E358,msbA,26
E358,APH(6)-Id,1
E358,efmA,1
E358,bicyclomycin-multidrug_efflux_protein_bcr,81
E358,adeR,25
E358,PBP-2X,9
E358,mefA,24
E358,OpmH,2
E358,adeS,6
E358,RbpA,2
E358,ugd,3
E358,LlmA_23S_ribosomal_RNA_methyltransferase,3
E358,mefC,1
E358,ADP-ribosylating_transferase_arr,5
E358,APH(3')-IIa,2
E358,puromycin_resistance_protein,5
E358,ceoB,22
E358,optrA,41
E358,LpeB,4
E358,bacA,350
E358,dfrA20,5
E358,cystathionine_beta-lyase_patB,23
E358,dfrA21,11
E358,dfrA22,11
E358,chloramphenicol_exporter,20
E358,dfrB1,9
E358,MuxB,6
E358,dfrB2,6
E358,MuxC,9
E358,dfrA24,1
E358,dfrA25,4
E358,dfrB3,3
E358,class_A,7
E361,aph(3'')-I,4
E361,OXA,255
E361,chloramphenicol_and_florfenicol_resistance,16
E361,CMY-133,12
E361,OXA-10,10
E361,OXA-11,10
E361,bacA,775
E361,OXA-14,10
E361,chloramphenicol_exporter,114
E361,OXA-16,10
E361,OXA-17,8
E361,AER-1,1
E361,basS,44
E361,mycinamicin-resistance_protein_myrB,1
E361,kdpE,46
E361,lsaC,18
E361,lsaE,30
E361,ADP-ribosylating_transferase_arr,5
E361,OXA-454,10
E361,OXA-142,8
E361,OpmB,7
E361,OpmD,4
E361,tlrB_conferring_tylosin_resistance,7
E361,OpmH,1
E361,mefA,231
E361,erm(36),1
E361,mefC,2
E361,catA8,1
E361,tet(L),6
E361,puromycin_resistance_protein,2
E361,abeM,12
E361,catII,1
E361,clbA,14
E361,clbB,14
E361,clbC,16
E361,abeS,10
E361,TEM-92,3
E361,TEM-93,1
E361,TEM-52,3
E361,TEM-94,3
E361,macA,468
E361,qacA,6
E361,macB,7559
E361,qacB,25
E361,rphA,11
E361,rphB,20
E361,transcriptional_regulatory_protein_CpxR_cpxR,499
E361,qacG,32
E361,blt,2
E361,qacH,9
E361,vgaA,272
E361,vgaB,54
E361,vgaD,46
E361,vgaE,45
E361,lnuB,9
E361,lnuC,2
E361,lnuD,2
E361,EmrB-QacA_family_major_facilitator_transporter,85
E361,lnuF,3
E361,lnuG,3
E361,AAC(3)-Ib/AAC(6')-Ib'',2
E361,OXA-224,2
E361,bpeF,21
E361,KPC-10,2
E361,penA,731
E361,arlS,35
E361,efpA,2
E361,KPC-14,3
E361,fosB,4
E361,otr(B),3
E361,ADC-12,4
E361,Listeria_monocytogenes_mprF,2
E361,ADC-13,4
E361,VatI,5
E361,ADC-14,2
E361,vanHB,23
E361,ErmB,4
E361,ADC-16,4
E361,ErmC,2
E361,ADC-17,4
E361,vanTG,25
E361,vanXI,1
E361,ADC-18,1
E361,ADC-19,4
E361,vanTrL,14
E361,TEM,2
E361,fosX,21
E361,cdeA,5
E361,catA,1
E361,catB,192
E361,ErmT,3
E361,dfrA15b,8
E361,catP,1
E361,PBP-1A,334
E361,PBP-1B,144
E361,tet32,56
E361,tet35,2
E361,tet36,26
E361,tet37,2
E361,tet39,3
E361,msrA,517
E361,msrC,287
E361,msbA,55
E361,msrE,31
E361,ampC,2
E361,CTX-M-110,2
E361,CTX-M-38,2
E361,evgS,67
E361,CTX-M-113,2
E361,RTG-4,4
E361,RTG-5,2
E361,adeA,6
E361,adeB,196
E361,adeC,39
E361,aadA,43
E361,adeF,2
E361,adeH,5
E361,adeI,8
E361,adeJ,29
E361,aadE,2
E361,adeK,12
E361,adeL,20
E361,aac(3)-I,23
E361,fmtC,68
E361,TriA,5
E361,adeN,5
E361,TriC,14
E361,aadK,23
E361,adeR,41
E361,adeS,26
E361,TolC,378
E361,vanXYL,4
E361,tetA(46),31
E361,catB10,9
E361,CMY-108,3
E361,ceoB,16
E361,RlmA(II),5
E361,rosA,40
E361,rosB,383
E361,aph(3')-IIb,4
E361,Staphylococcys,9
E361,opmD,5
E361,Staphylococcus,3
E361,ADC-2,4
E361,opmE,2
E361,ADC-3,3
E361,APH(3')-VIa,1
E361,ADC-5,4
E361,ADC-6,1
E361,ADC-7,4
E361,ompR,947
E361,salA,52
E361,APH(6)-Id,1
E361,CMX,2
E361,Acinetobacter_baumannii_ampC_beta-lactamase,4
E361,Erm(42),1
E361,KLUY-2,1
E361,OprA,13
E361,Brucella_suis_mprF,1
E361,bcr-1,7
E361,mef(B),4
E361,DNA-binding_transcriptional_regulator_gadX,8
E361,gadX,1
E361,patA,61
E361,catB3,12
E361,patB,10
E361,mecA,143
E361,mecB,9
E361,mecC,5
E361,mecD,6
E361,aac(3)-Ib-aac(6')-Ib,1
E361,OprZ,5
E361,poxtA,85
E361,chloramphenicol_and_florfenicol_exporter,3
E361,TEM-20,3
E361,TEM-21,3
E361,ANT(3'')-Ii-AAC(6')-IId,8
E361,bmr,2
E361,catIII,1
E361,TaeA,80
E361,MexJ,10
E361,MexK,15
E361,MexL,5
E361,CTX-M-5,1
E361,vatA,1
E361,MexS,3
E361,vatB,20
E361,vatC,4
E361,vatD,1
E361,MexV,1
E361,vatE,12
E361,vatF,4
E361,vatG,5
E361,CMY-12,3
E361,ermA,6
E361,ermB,13
E361,CMY-55,9
E361,ereA,10
E361,ermC,29
E361,CMY-56,8
E361,ereB,2
E361,CMY-16,3
E361,ermE,2
E361,CMY-99,6
E361,ermG,5
E361,truncated_putative_response_regulator_ArlR,466
E361,OXA-233,8
E361,SRT-1,1
E361,SRT-2,2
E361,bacterial_regulatory_protein_LuxR,30
E361,efmA,4
E361,ermT,8
E361,CMY-2,4
E361,CMY-5,9
E361,CMY-6,3
E361,CMY-7,3
E361,vanYA,5
E361,ADC-20,4
E361,ADC-21,4
E361,ADC-22,4
E361,ADC-23,1
E361,ADC-25,4
E361,cmeB,233
E361,Staphylococcus_mupA_conferring_resistance_to_mupirocin,40
E361,floR,60
E361,srmB,61
E361,cystathionine_beta-lyase_patB,119
E361,major_facilitator_superfamily_transporter,65
E361,tet41,4
E361,golS,3
E361,tet44,28
E361,MCR-1,37
E361,MCR-2,18
E361,MCR-3,18
E361,MCR-4,20
E361,MCR-5,20
E361,tolC,3
E361,OXA-663,10
E361,APH(3')-IX,1
E361,aph(3''')-III,5
E361,CTX-M-84,2
E361,class_A,29
E361,PBP-2X,125
E361,emeA,1
E361,tlcC,73
E361,class_C,50
E361,CTX-M-121,2
E361,CTX-M-48,2
E361,CTX-M-122,2
E361,APH(3')-Ia,1
E361,CTX-M-125,2
E361,linG,3
E361,mdfA,191
E361,CMY-118,9
E361,MvaT,1
E361,cmlA1,15
E361,oprA,4
E361,OXA-33,2
E361,OXA-74,8
E361,oprC,8
E361,ANT(6)-Ia,1
E361,cmlA4,15
E361,cmlA5,16
E361,cmlA6,15
E361,oprJ,98
E361,smeB,17
E361,smeC,11
E361,smeD,1
E361,oprM,177
E361,smeE,27
E361,oprN,168
E361,smeF,96
E361,two-component_system_response_regulator_EvgA,6
E361,baeR,60
E361,dfrA12,153
E361,baeS,75
E361,dfrA13,9
E361,dfrA14,39
E361,dfrA15,17
E361,dfrA16,1
E361,dfrA17,5
E361,CRP,8
E361,smeR,65
E361,smeS,50
E361,TEM-112,3
E361,Erm(43),1
E361,TEM-113,3
E361,ant(3'')-Ih-aac(6')-IId,3
E361,QepA1,8
E361,QepA2,8
E361,CfxA3,1
E361,mexA,54
E361,mexB,141
E361,mexC,12
E361,mepA,131
E361,KPC-4,3
E361,mexD,279
E361,mexE,201
E361,KPC-6,3
E361,mexF,483
E361,erm(34),1
E361,KPC-8,3
E361,aadA9,1
E361,mexH,31
E361,KPC-9,3
E361,mexI,25
E361,abcA,2
E361,AxyY,6
E361,mexN,8
E361,tetB(60),30
E361,mexQ,3
E361,dfrA1,55
E361,dfrA3,18
E361,mexT,126
E361,dfrA5,17
E361,mexW,137
E361,VEB-1b,2
E361,mexX,99
E361,dfrA8,8
E361,mexY,9
E361,AcrE,3
E361,AcrF,3
E361,PmrF,9
E361,TEM-72,3
E361,cfrC,16
E361,oqxB,8
E361,ICR-Mc,18
E361,MOX,1
E361,Moraxella_catarrhalis_M35,6
E361,dfrC,12
E361,dfrD,10
E361,dfrE,11
E361,dfrF,8
E361,APH(3')-IIIa,1
E361,dfrG,12
E361,CMY-61,1
E361,CMY-21,9
E361,arnA,575
E361,dfrK,12
E361,ACT,1
E361,CMY-28,6
E361,RbpA,2
E361,CMY-29,12
E361,OXA-240,10
E361,SME-2,1
E361,SME-3,1
E361,OXA-246,10
E361,tetA,144
E361,tetB,17
E361,tetC,10
E361,tetD,2
E361,efrA,40
E361,efrB,33
E361,fusB,3
E361,tetH,1
E361,fusC,1
E361,lsa,544
E361,tetL,12
E361,tetM,344
E361,tetO,147
E361,tetP,170
E361,tetQ,101
E361,tetR,202
E361,MuxB,9
E361,tetS,29
E361,MuxC,18
E361,tetT,94
E361,tetV,18
E361,tetW,737
E361,ADC-75,4
E361,tetX,13
E361,Bacillus_subtilis_mprF,3
E361,cmrA,13
E361,ADC-76,3
E361,ADC-77,4
E361,bicyclomycin-multidrug_efflux_protein_bcr,419
E361,aph(3'')-IV,2
E361,ADC-78,3
E361,ADC-79,4
E361,ADC-39,2
E361,qepA,32
E361,vanRI,83
E361,Streptococcus_agalactiae_mprF,2
E361,KPC,5
E361,carA,94
E361,carO,6
E361,APH(3')-VI,2
E361,myrA,7
E361,Lactobacillus,1
E361,hmrM,3
E361,lrfA,7
E361,Bacillus_Cluster_B_intrinsic_mph,1
E361,APH(3')-IIa,1
E361,cAMP-regulatory_protein,144
E361,mecR1,23
E361,NPS-1,1
E361,OXA-320,2
E361,emrA,308
E361,CTX-M-13,2
E361,amrB,67
E361,emrB,453
E361,CTX-M-14,2
E361,emrD,25
E361,CTX-M-130,2
E361,emrE,96
E361,CTX-M-17,2
E361,OXA-368,8
E361,emrK,64
E361,tcmA,56
E361,mdsB,7
E361,APH(3')-VIII,1
E361,mdsC,10
E361,VEB-1,4
E361,VEB-2,2
E361,VEB-3,2
E361,VEB-4,2
E361,VEB-5,2
E361,emrY,5
E361,VEB-6,2
E361,VEB-7,2
E361,VEB-8,2
E361,VEB-9,1
E361,mel,43
E361,ANT(3'')-IIa,1
E361,ANT(3'')-IIb,1
E361,hp1181,6
E361,aad(6),1
E361,ANT(3'')-IIc,1
E361,Pseudomonas_aeruginosa_emrE,9
E361,chrB,7
E361,tetA(48),95
E361,LRA,2
E361,farA,3
E361,farB,3
E361,AQU-1,1
E361,MdtK,4
E361,dfrA20,7
E361,opcM,88
E361,dfrA21,16
E361,dfrA22,16
E361,MCR-1.2,37
E361,MCR-1.3,19
E361,MCR-1.4,19
E361,dfrA24,2
E361,YojI,14
E361,MCR-1.5,18
E361,dfrA25,11
E361,MCR-1.6,19
E361,MCR-1.7,19
E361,MCR-1.8,19
E361,MCR-1.9,19
E361,dfrA29,9
E361,mtrA,108
E361,blaR1,4
E361,mtrC,1
E361,mtrD,7
E361,mtrE,260
E361,lmrA,7
E361,lmrB,79
E361,Erm(44),3
E361,lmrC,54
E361,lmrD,53
E361,NmcR,5
E361,LCR-1,2
E361,aph(3')-VII,1
E361,lmrP,2
E361,CTX-M,15
E361,blaI,5
E361,bcrA,3757
E361,bcrC,2
E361,tap,1
E361,tet(K),5
E361,multidrug_ABC_transporter,4326
E361,BUT-1,1
E361,PvrR,31
E361,cipA,3
E361,otrA,24
E361,PSE-1,4
E361,otrC,22
E361,arr-4,1
E361,arr-5,1
E361,arr-7,1
E361,arr-8,1
E361,Bacillus_Cluster_A_intrinsic_mph,1
E361,marR,377
E361,CARB,18
E361,aph(6)-I,25
E361,aph(3')-I,26
E361,vanA,71
E361,vanB,75
E361,vanC,91
E361,vanD,229
E361,vanE,22
E361,vanG,70
E361,vanH,470
E361,vanI,11
E361,aph(3')-V,3
E361,vanL,8
E361,vanM,3
E361,vanN,19
E361,optrA,81
E361,OXA-251,10
E361,vanR,2277
E361,vanS,792
E361,vanT,66
E361,vanU,1
E361,OXA-256,10
E361,vanW,35
E361,ugd,11
E361,vanX,13
E361,vanY,94
E361,OXA-1,2
E361,OXA-4,2
E361,acrA,169
E361,acrB,576
E361,tet(W/N/W),16
E361,acrD,2
E361,acrF,5
E361,norA,19
E361,cpxA,46
E361,ADC-80,4
E361,tetB(46),28
E361,sul1,49
E361,ADC-41,4
E361,sul2,382
E361,ADC-42,4
E361,sul3,32
E361,ADC-43,4
E361,sul4,21
E361,ykkC,64
E361,ADC-44,4
E361,ykkD,70
E361,MCR-1.10,19
E361,MCR-1.11,19
E361,vanWI,1
E361,MCR-1.12,19
E361,MCR-1.13,19
E361,vanKI,2
E361,kasugamycin_resistance_protein_ksgA,456
E361,rpoB2,52
E361,tetA(60),31
E361,cob(I)alamin_adenolsyltransferase,150
E361,cat_chloramphenicol_acetyltransferase,65
E361,TLA-1,1
E361,rifampin_monooxygenase,50
E361,TLA-2,1
E361,TLA-3,1
E361,oleB,73
E361,Enterococcus,1
E361,oleC,94
E361,antibiotic_resistance_rRNA_adenine_methyltransferase,15
E361,eptA,20
E361,mphA,12
E361,tcr3,2
E361,CTX-M-21,2
E361,mphC,6
E361,mphD,2
E361,CTX-M-24,2
E361,mphE,1
E361,CTX-M-67,2
E361,mphG,2
E361,Burkholderia_pseudomallei_Omp38,11
E361,mphI,2
E361,CTX-M-102,2
E361,LpeB,7
E361,mdtA,212
E361,mdtB,542
E361,mdtC,465
E361,mdtD,223
E361,mdtE,49
E361,mdtF,49
E361,Escherichia_coli_LamB,1
E361,mdtG,51
E361,mdtH,36
E361,Salmonella,15
E361,mdtK,455
E361,mdtL,24
E361,mdtN,75
E361,mdtP,13
E362,lrfA,3
E362,tetB(60),3
E362,class_C,34
E362,dfrB6,5
E362,dfrA29,2
E362,erm(31),1
E362,Erm(42),1
E362,TRU-1,1
E362,qacA,4
E362,PDC,22
E362,qacB,11
E362,tlcC,18
E362,SHV-62,5
E362,vanTrL,1
E362,emrA,24
E362,OXA-74,2
E362,emrB,33
E362,mdtB,36
E362,erm(33),1
E362,mdtC,95
E362,arr-4,1
E362,Erm(44),1
E362,OXA-368,2
E362,emrD,2
E362,mdtD,34
E362,arr-5,1
E362,SHV-159,5
E362,mdtE,1
E362,cpxA,6
E362,patA,7
E362,mdtF,10
E362,arr-7,1
E362,EmrB-QacA_family_major_facilitator_transporter,25
E362,cmlA1,2
E362,arr-8,1
E362,MIR,10
E362,baeR,8
E362,erm(35),1
E362,poxtA,17
E362,cmlA4,2
E362,tet41,3
E362,otr(B),2
E362,baeS,11
E362,cmlA5,2
E362,SHV-89,5
E362,Staphylococcys,2
E362,cmlA6,2
E362,tet43,2
E362,mel,10
E362,CMY-12,3
E362,Pseudomonas_aeruginosa_emrE,1
E362,tet44,3
E362,bcrA,597
E362,mepA,1
E362,vanYA,2
E362,kasugamycin_resistance_protein_ksgA,51
E362,PBP-1A,72
E362,CMY-16,3
E362,vanA,32
E362,PBP-1B,34
E362,tet(L),4
E362,vanB,60
E362,cAMP-regulatory_protein,36
E362,vanC,7
E362,bpeF,7
E362,vanD,49
E362,vanE,2
E362,lmrA,4
E362,vanHB,3
E362,lsa,39
E362,vanG,8
E362,erm(39),2
E362,lmrC,7
E362,OXA-233,2
E362,lmrD,3
E362,vanH,34
E362,vanYG1,2
E362,vanI,2
E362,HERA-1,1
E362,abcA,1
E362,vanL,1
E362,OXA-251,2
E362,vanM,2
E362,floR,4
E362,vanN,2
E362,tcmA,21
E362,farA,1
E362,OCH,1
E362,mecA,24
E362,kdpE,6
E362,msrA,82
E362,OXA-256,2
E362,ACT,5
E362,Burkholderia_pseudomallei_Omp38,1
E362,vanR,293
E362,mecB,4
E362,cipA,2
E362,otrA,6
E362,msrC,65
E362,vanS,71
E362,AcrF,1
E362,norB,18
E362,vanT,3
E362,OXA,50
E362,rifampin_monooxygenase,15
E362,mecD,2
E362,thiostrepton_resistance_methylase_tsnR,1
E362,dfrA2d,5
E362,otrC,3
E362,msrE,7
E362,CMY-77,3
E362,vanY,45
E362,Streptococcus_agalactiae_mprF,1
E362,evgS,11
E362,mexB,3
E362,acrB,13
E362,smeB,5
E362,cob(I)alamin_adenolsyltransferase,50
E362,mphE,1
E362,cmeB,13
E362,mexD,21
E362,dfrA12,79
E362,CMY-99,3
E362,acrF,1
E362,mexF,102
E362,dfrA13,6
E362,dfrA1,21
E362,RTG-4,2
E362,tetA,89
E362,Erm(37),1
E362,dfrA14,21
E362,salA,10
E362,SHV-121,5
E362,dfrA15,7
E362,MCR-4,1
E362,RTG-5,1
E362,dfrA3,8
E362,mexI,4
E362,tetC,6
E362,rosB,12
E362,dfrA17,2
E362,oprC,2
E362,dfrA5,7
E362,efpA,2
E362,truncated_putative_response_regulator_ArlR,73
E362,major_facilitator_superfamily_transporter,20
E362,dfrA7,3
E362,dfrA8,1
E362,tetH,5
E362,mexN,4
E362,MexK,2
E362,tetJ,2
E362,basS,3
E362,efrA,9
E362,tetL,15
E362,smeR,9
E362,ermA,10
E362,efrB,4
E362,TriA,1
E362,Staphylococcus_mupA_conferring_resistance_to_mupirocin,15
E362,tetM,90
E362,ermB,2
E362,mtrA,20
E362,smeS,10
E362,OXA-142,2
E362,ermC,19
E362,mdsB,2
E362,tetO,45
E362,vanRI,13
E362,macA,36
E362,ermE,6
E362,tetP,24
E362,tetA(46),2
E362,ErmB,2
E362,mexW,28
E362,tetQ,27
E362,MexS,1
E362,ermF,4
E362,macB,2094
E362,ErmC,2
E362,tetS,8
E362,ermH,2
E362,vanTG,2
E362,arnA,26
E362,tetT,14
E362,lsaC,4
E362,erm(34),1
E362,amrB,9
E362,tetV,7
E362,clbA,3
E362,lsaE,1
E362,clbB,4
E362,tetW,92
E362,tet32,5
E362,tetA(48),26
E362,clbC,2
E362,carA,19
E362,multidrug_ABC_transporter,855
E362,ermN,1
E362,tetY,2
E362,tetZ,1
E362,ermO,4
